order_id,customer_name,new_order_date,order_year,month_name,order_month,order_day,category,sub_category,net_sales,discount,profit,total_sales,profit_percentage,region,city
OD196,Sundar,2015-03-21,2015,March,3,21,Oil & Masala,Edible Oil & Ghee,814.86,0.25,191.14,1006,23.456790123456788,East,Theni
OD197,Sudeep,2015-03-21,2015,March,3,21,Bakery,Breads & Buns,1028.57,0.16,380.43,1409,36.986301369863014,East,Karur
OD198,Verma,2018-11-06,2018,November,11,6,Food Grains,Organic Staples,575.8199999999999,0.34,338.18,914,58.730158730158735,East,Pudukottai
OD199,Surya,2018-07-06,2018,July,7,6,"Eggs, Meat & Fish",Mutton,824.72,0.3,527.28,1352,63.93442622950819,East,Tirunelveli
OD200,Sudha,2018-07-06,2018,July,7,6,"Eggs, Meat & Fish",Eggs,511.5,0.25,170.5,682,33.33333333333333,East,Trichy
OD201,James,2018-06-24,2018,June,6,24,Food Grains,Organic Staples,1494.68,0.22,243.32,1738,16.279069767441857,East,Tirunelveli
OD202,Vidya,2015-08-03,2015,August,8,3,Bakery,Cakes,1936.8,0.25,484.2,2421,25,West,Salem
OD203,Jackson,2015-08-03,2015,August,8,3,Food Grains,Organic Staples,1840.9,0.24,404.1,2245,21.951219512195124,West,Ramanadhapuram
OD204,Akash,2018-12-17,2018,December,12,17,Oil & Masala,Masalas,600.3199999999999,0.12,295.68,896,49.25373134328359,Central,Vellore
OD205,Ram,2018-06-03,2018,June,6,3,Oil & Masala,Spices,847.06,0.3,185.94,1033,21.951219512195124,South,Virudhunagar
OD206,Vinne,2018-12-09,2018,December,12,9,"Eggs, Meat & Fish",Mutton,1858.1399999999999,0.29,139.86,1998,7.526881720430109,West,Madurai
OD207,Verma,2018-12-01,2018,December,12,1,"Eggs, Meat & Fish",Chicken,822.64,0.15,646.36,1469,78.57142857142857,Central,Perambalur
OD208,Haseena,2018-12-01,2018,December,12,1,"Eggs, Meat & Fish",Eggs,1538.19,0.25,360.81,1899,23.456790123456788,Central,Ramanadhapuram
OD209,Esther,2018-12-01,2018,December,12,1,"Eggs, Meat & Fish",Mutton,2040.42,0.2,153.58,2194,7.526881720430108,Central,Pudukottai
OD210,Amrish,2018-12-01,2018,December,12,1,Beverages,Soft Drinks,1437.08,0.29,504.92,1942,35.13513513513514,Central,Vellore
OD211,Hafiz,2018-12-01,2018,December,12,1,Fruits & Veggies,Organic Vegetables,401.94,0.3,207.06,609,51.515151515151516,Central,Kanyakumari
OD212,Verma,2016-02-09,2016,February,2,9,"Eggs, Meat & Fish",Chicken,1929.46,0.26,423.54,2353,21.951219512195124,Central,Trichy
OD213,Peer,2016-01-02,2016,January,1,2,Beverages,Soft Drinks,1320.53,0.15,270.47,1591,20.481927710843376,East,Salem
OD214,Arutra,2016-01-02,2016,January,1,2,Food Grains,Rice,825.33,0.11,527.67,1353,63.93442622950819,East,Krishnagiri
OD215,Jonas,2016-01-02,2016,January,1,2,Beverages,Health Drinks,938.4,0.21,81.6,1020,8.695652173913043,East,Namakkal
OD216,Harish,2016-01-02,2016,January,1,2,Snacks,Noodles,1184.94,0.31,177.06,1362,14.942528735632182,East,Ramanadhapuram
OD217,Sundar,2016-01-02,2016,January,1,2,Food Grains,Rice,1299.75,0.31,433.25,1733,33.33333333333333,East,Krishnagiri
OD218,Suresh,2017-10-28,2017,October,10,28,Oil & Masala,Masalas,1851.55,0.17,97.45,1949,5.2631578947368425,West,Tirunelveli
OD219,Sabeela,2017-10-28,2017,October,10,28,Fruits & Veggies,Organic Fruits,1491.8400000000001,0.34,876.16,2368,58.73015873015872,West,Virudhunagar
OD220,Arvind,2016-12-24,2016,December,12,24,Fruits & Veggies,Fresh Vegetables,1624.7,0.25,485.3,2110,29.87012987012987,East,Pudukottai
OD221,Ramesh,2016-12-24,2016,December,12,24,Food Grains,Dals & Pulses,1144.6,0.2,795.4,1940,69.49152542372882,East,Madurai
OD222,Willams,2016-12-24,2016,December,12,24,"Eggs, Meat & Fish",Fish,918.63,0.2,638.37,1557,69.49152542372882,East,Vellore
OD223,Ramesh,2016-12-24,2016,December,12,24,"Eggs, Meat & Fish",Fish,1168.83,0.19,274.17,1443,23.45679012345679,East,Madurai
OD224,Yadav,2016-12-24,2016,December,12,24,Beverages,Soft Drinks,1113.2,0.11,910.8,2024,81.81818181818181,East,Perambalur
OD225,Krithika,2016-12-24,2016,December,12,24,"Eggs, Meat & Fish",Chicken,1604.3200000000002,0.16,563.68,2168,35.13513513513512,East,Viluppuram
OD226,Verma,2016-08-09,2016,August,8,9,"Eggs, Meat & Fish",Chicken,447.12,0.24,173.88,621,38.88888888888889,Central,Tirunelveli
OD227,Komal,2016-08-09,2016,August,8,9,Food Grains,Organic Staples,934.8,0.17,295.2,1230,31.57894736842105,Central,Madurai
OD228,Harish,2016-08-09,2016,August,8,9,Snacks,Cookies,319.2,0.34,240.8,560,75.43859649122807,Central,Salem
OD229,Sudha,2016-02-28,2016,February,2,28,Oil & Masala,Edible Oil & Ghee,1003.0799999999999,0.22,282.92,1286,28.20512820512821,South,Tenkasi
OD230,Ramesh,2016-02-28,2016,February,2,28,Beverages,Health Drinks,1092.96,0.34,149.04,1242,13.636363636363635,South,Tenkasi
OD231,Arvind,2015-09-13,2015,September,9,13,Bakery,Breads & Buns,673.98,0.21,43.02,717,6.382978723404256,South,Krishnagiri
OD232,Komal,2018-04-07,2018,April,4,7,Beverages,Soft Drinks,1036,0.22,444,1480,42.857142857142854,South,Namakkal
OD233,Komal,2018-04-07,2018,April,4,7,Food Grains,Dals & Pulses,578.2,0.18,247.8,826,42.857142857142854,South,Salem
OD234,Ramesh,2018-04-07,2018,April,4,7,Snacks,Cookies,1569.1,0.22,276.9,1846,17.64705882352941,South,Ooty
OD235,Mathew,2018-04-07,2018,April,4,7,Beverages,Soft Drinks,1492.85,0.12,552.15,2045,36.986301369863014,South,Viluppuram
OD236,Vince,2018-04-07,2018,April,4,7,Fruits & Veggies,Organic Fruits,1209.63,0.17,773.37,1983,63.93442622950819,South,Nagercoil
OD237,Shah,2018-11-12,2018,November,11,12,Bakery,Cakes,403,0.16,247,650,61.29032258064516,West,Bodi
OD238,Ravi,2017-06-04,2017,June,6,4,Bakery,Breads & Buns,1946.7,0.31,216.3,2163,11.111111111111112,Central,Ramanadhapuram
OD239,Adavan,2017-06-04,2017,June,6,4,Fruits & Veggies,Organic Vegetables,962.65,0.15,518.35,1481,53.846153846153854,Central,Bodi
OD240,Arvind,2017-06-04,2017,June,6,4,Snacks,Cookies,2367.4,0.14,124.6,2492,5.263157894736842,Central,Trichy
OD241,Ramesh,2017-06-04,2017,June,6,4,Bakery,Cakes,538.72,0.33,423.28,962,78.57142857142856,Central,Nagercoil
OD242,Malik,2017-06-04,2017,June,6,4,Beverages,Health Drinks,1217.2,0.3,214.8,1432,17.647058823529413,Central,Coimbatore
OD243,Muneer,2017-06-04,2017,June,6,4,Oil & Masala,Edible Oil & Ghee,444.55,0.12,78.45,523,17.647058823529413,Central,Virudhunagar
OD244,Amy,2017-06-04,2017,June,6,4,Oil & Masala,Masalas,893.2,0.11,646.8,1540,72.41379310344827,Central,Chennai
OD245,Roshan,2015-06-01,2015,June,6,1,Bakery,Biscuits,490.2,0.15,326.8,817,66.66666666666667,Central,Coimbatore
OD246,Vinne,2015-06-01,2015,June,6,1,"Eggs, Meat & Fish",Fish,2092.7,0.31,369.3,2462,17.647058823529413,Central,Kanyakumari
OD247,Sudeep,2015-06-01,2015,June,6,1,Fruits & Veggies,Organic Fruits,673.4,0.21,288.6,962,42.85714285714286,Central,Perambalur
OD248,Ridhesh,2015-06-01,2015,June,6,1,Beverages,Health Drinks,478.82,0.19,59.18,538,12.359550561797752,Central,Cumbum
OD249,Ravi,2015-06-01,2015,June,6,1,Snacks,Cookies,1073.6399999999999,0.17,482.36,1556,44.92753623188406,Central,Ooty
OD250,James,2017-12-10,2017,December,12,10,Beverages,Health Drinks,1173.15,0.26,959.85,2133,81.81818181818181,West,Vellore
OD251,Mathew,2017-09-11,2017,September,9,11,Beverages,Health Drinks,1238.16,0.14,235.84,1474,19.047619047619047,West,Tirunelveli
OD252,Amrish,2017-09-11,2017,September,9,11,Beverages,Health Drinks,403.56,0.14,127.44,531,31.57894736842105,West,Dindigul
OD253,Ramesh,2017-12-10,2017,December,12,10,Food Grains,Rice,1132.1599999999999,0.19,636.84,1769,56.250000000000014,East,Pudukottai
OD254,Surya,2017-12-10,2017,December,12,10,Fruits & Veggies,Organic Vegetables,1194.15,0.34,62.85,1257,5.263157894736842,East,Pudukottai
OD255,Veronica,2016-11-28,2016,November,11,28,Food Grains,Rice,1728.09,0.27,170.91,1899,9.89010989010989,Central,Ramanadhapuram
OD256,Harish,2016-11-28,2016,November,11,28,Fruits & Veggies,Fresh Fruits,1311.72,0.3,617.28,1929,47.05882352941176,Central,Tirunelveli
OD257,Ravi,2016-11-28,2016,November,11,28,Beverages,Soft Drinks,1426.03,0.1,990.97,2417,69.49152542372882,Central,Ooty
OD258,Sundar,2016-11-28,2016,November,11,28,"Eggs, Meat & Fish",Mutton,966.81,0.25,476.19,1443,49.25373134328358,Central,Chennai
OD259,Esther,2018-12-01,2018,December,12,1,Beverages,Soft Drinks,369.6,0.29,290.4,660,78.57142857142856,East,Dharmapuri
OD260,Shree,2018-12-01,2018,December,12,1,Bakery,Breads & Buns,1754.62,0.32,359.38,2114,20.481927710843376,East,Salem
OD261,Sabeela,2018-12-01,2018,December,12,1,Oil & Masala,Masalas,1214.1,0.14,63.9,1278,5.2631578947368425,East,Tenkasi
OD262,Ravi,2018-06-08,2018,June,6,8,Food Grains,Organic Staples,650.25,0.18,216.75,867,33.33333333333333,Central,Krishnagiri
OD263,Roshan,2015-09-19,2015,September,9,19,Food Grains,Organic Staples,792.12,0.33,150.88,943,19.047619047619047,Central,Kanyakumari
OD264,Vince,2015-09-19,2015,September,9,19,Beverages,Soft Drinks,1560.6,0.17,275.4,1836,17.64705882352941,Central,Theni
OD265,Jonas,2017-06-06,2017,June,6,6,"Eggs, Meat & Fish",Fish,780,0.19,420,1200,53.84615384615385,Central,Cumbum
OD266,Harish,2016-11-10,2016,November,11,10,Fruits & Veggies,Organic Vegetables,910.26,0.18,256.74,1167,28.205128205128204,West,Tirunelveli
OD267,Shah,2018-06-16,2018,June,6,16,"Eggs, Meat & Fish",Chicken,556.8,0.34,139.2,696,25,South,Perambalur
OD268,Arvind,2017-01-22,2017,January,1,22,Oil & Masala,Masalas,2075,0.33,425,2500,20.481927710843372,East,Virudhunagar
OD269,Adavan,2018-12-09,2018,December,12,9,Bakery,Cakes,1326.16,0.16,180.84,1507,13.636363636363635,East,Dharmapuri
OD270,Suresh,2018-12-09,2018,December,12,9,Beverages,Soft Drinks,999.44,0.11,612.56,1612,61.29032258064515,East,Namakkal
OD271,Esther,2018-12-28,2018,December,12,28,Snacks,Noodles,603.56,0.11,160.44,764,26.58227848101266,West,Theni
OD272,Krithika,2016-07-30,2016,July,7,30,Snacks,Noodles,601.12,0.31,282.88,884,47.05882352941176,West,Tenkasi
OD273,Muneer,2016-07-30,2016,July,7,30,Fruits & Veggies,Organic Fruits,1661.24,0.23,781.76,2443,47.05882352941176,West,Viluppuram
OD274,Hafiz,2016-07-30,2016,July,7,30,Bakery,Cakes,1009.36,0.27,137.64,1147,13.636363636363635,West,Vellore
OD275,Krithika,2018-09-16,2018,September,9,16,Fruits & Veggies,Organic Vegetables,1405.26,0.21,493.74,1899,35.13513513513514,West,Coimbatore
OD276,Amrish,2018-09-16,2018,September,9,16,Bakery,Cakes,677.04,0.11,66.96,744,9.89010989010989,West,Pudukottai
OD277,Shah,2018-10-13,2018,October,10,13,"Eggs, Meat & Fish",Fish,527.8,0.17,284.2,812,53.84615384615385,East,Ramanadhapuram
OD278,Ram,2018-10-13,2018,October,10,13,Oil & Masala,Masalas,724.08,0.2,137.92,862,19.047619047619044,East,Virudhunagar
OD279,Arutra,2018-10-13,2018,October,10,13,Snacks,Chocolates,774.53,0.13,286.47,1061,36.986301369863014,East,Virudhunagar
OD280,Sabeela,2018-10-13,2018,October,10,13,Fruits & Veggies,Fresh Vegetables,1844.7,0.31,520.3,2365,28.2051282051282,East,Pudukottai
OD281,Vidya,2016-09-26,2016,September,9,26,Snacks,Chocolates,966.28,0.14,454.72,1421,47.05882352941177,Central,Karur
OD282,Roshan,2016-09-26,2016,September,9,26,Fruits & Veggies,Organic Vegetables,1153.45,0.24,203.55,1357,17.647058823529413,Central,Perambalur
OD283,Sheeba,2016-11-02,2016,November,11,2,Beverages,Soft Drinks,573.99,0.24,433.01,1007,75.43859649122807,West,Chennai
OD284,Amrish,2016-09-26,2016,September,9,26,Bakery,Biscuits,1405.04,0.26,138.96,1544,9.89010989010989,West,Kanyakumari
OD285,Kumar,2016-09-26,2016,September,9,26,Fruits & Veggies,Organic Vegetables,937.57,0.18,599.43,1537,63.93442622950819,West,Salem
OD286,Ridhesh,2016-09-26,2016,September,9,26,Bakery,Breads & Buns,1361.7,0.18,168.3,1530,12.359550561797754,West,Ooty
OD287,Hafiz,2017-12-18,2017,December,12,18,Oil & Masala,Spices,1722,0.15,738,2460,42.857142857142854,South,Tirunelveli
OD288,Sudha,2017-12-18,2017,December,12,18,Snacks,Noodles,546.56,0.35,429.44,976,78.57142857142858,South,Cumbum
OD289,Suresh,2017-12-18,2017,December,12,18,Fruits & Veggies,Organic Fruits,807.38,0.19,298.62,1106,36.986301369863014,South,Coimbatore
OD290,Jonas,2017-11-20,2017,November,11,20,Bakery,Biscuits,920.35,0.17,244.65,1165,26.582278481012654,East,Tirunelveli
OD291,Jonas,2017-11-20,2017,November,11,20,Food Grains,Rice,746.4,0.14,497.6,1244,66.66666666666667,East,Chennai
OD292,Amrish,2017-11-20,2017,November,11,20,Fruits & Veggies,Organic Fruits,1573.68,0.34,418.32,1992,26.582278481012654,East,Madurai
OD293,Sheeba,2017-11-20,2017,November,11,20,"Eggs, Meat & Fish",Eggs,1158.68,0.16,237.32,1396,20.481927710843372,East,Ooty
OD294,Ram,2015-12-26,2015,December,12,26,Snacks,Chocolates,585.81,0.19,263.19,849,44.92753623188406,West,Ramanadhapuram
OD295,Sheeba,2015-12-26,2015,December,12,26,Oil & Masala,Masalas,1940.6399999999999,0.14,547.36,2488,28.20512820512821,West,Dharmapuri
OD296,Muneer,2015-12-26,2015,December,12,26,Food Grains,Rice,655.2,0.25,184.8,840,28.205128205128204,West,Dharmapuri
OD297,Aditi,2015-12-26,2015,December,12,26,Oil & Masala,Edible Oil & Ghee,1292.2,0.21,527.8,1820,40.84507042253521,West,Krishnagiri
OD298,Roshan,2015-12-26,2015,December,12,26,Oil & Masala,Masalas,1338.92,0.15,630.08,1969,47.05882352941176,West,Bodi
OD299,Sundar,2017-10-28,2017,October,10,28,Food Grains,Organic Staples,1266.1599999999999,0.23,994.84,2261,78.57142857142858,East,Virudhunagar
OD300,Sudha,2017-10-28,2017,October,10,28,"Eggs, Meat & Fish",Mutton,1488.19,0.21,304.81,1793,20.481927710843372,East,Namakkal
OD301,Haseena,2017-10-28,2017,October,10,28,Bakery,Breads & Buns,547.4,0.33,96.6,644,17.64705882352941,East,Ooty
OD302,Willams,2017-10-28,2017,October,10,28,Oil & Masala,Edible Oil & Ghee,937.71,0.17,421.29,1359,44.927536231884055,East,Viluppuram
OD303,Veronica,2017-10-28,2017,October,10,28,Bakery,Breads & Buns,870.24,0.23,683.76,1554,78.57142857142857,East,Dharmapuri
OD304,Muneer,2018-11-19,2018,November,11,19,Snacks,Cookies,1797.4,0.25,292.6,2090,16.27906976744186,Central,Tenkasi
OD305,Anu,2016-05-04,2016,May,5,4,Oil & Masala,Edible Oil & Ghee,633.0799999999999,0.14,297.92,931,47.058823529411775,East,Kanyakumari
OD306,Veronica,2015-12-30,2015,December,12,30,Bakery,Breads & Buns,752.05,0.2,404.95,1157,53.84615384615385,Central,Salem
OD307,Verma,2015-06-01,2015,June,6,1,Fruits & Veggies,Fresh Fruits,2012.6399999999999,0.35,383.36,2396,19.04761904761905,East,Ooty
OD308,Sundar,2015-06-01,2015,June,6,1,Oil & Masala,Spices,1090.05,0.18,586.95,1677,53.846153846153854,East,Pudukottai
OD309,Esther,2018-04-15,2018,April,4,15,Snacks,Cookies,389.4,0.27,200.6,590,51.515151515151516,South,Tenkasi
OD310,Vinne,2017-09-12,2017,September,9,12,Snacks,Noodles,1204.8600000000001,0.26,196.14,1401,16.279069767441857,West,Namakkal
OD311,Peer,2017-09-12,2017,September,9,12,Oil & Masala,Edible Oil & Ghee,488.15999999999997,0.29,189.84,678,38.88888888888889,West,Viluppuram
OD312,Harish,2017-09-12,2017,September,9,12,Snacks,Chocolates,1619.3899999999999,0.28,797.61,2417,49.25373134328358,West,Vellore
OD313,Willams,2017-09-12,2017,September,9,12,Beverages,Soft Drinks,1569.81,0.18,641.19,2211,40.845070422535215,West,Theni
OD314,Vidya,2015-09-27,2015,September,9,27,Fruits & Veggies,Fresh Fruits,1985.3600000000001,0.15,406.64,2392,20.481927710843372,East,Perambalur
OD315,Arutra,2015-08-09,2015,August,8,9,"Eggs, Meat & Fish",Mutton,1174.4,0.29,660.6,1835,56.25,South,Krishnagiri
OD316,Malik,2015-08-09,2015,August,8,9,Snacks,Noodles,1505.46,0.22,775.54,2281,51.515151515151516,South,Chennai
OD317,Peer,2015-12-28,2015,December,12,28,Fruits & Veggies,Fresh Vegetables,1408.87,0.21,174.13,1583,12.359550561797754,East,Cumbum
OD318,Arvind,2015-11-04,2015,November,11,4,Bakery,Cakes,1033.16,0.23,89.84,1123,8.695652173913043,East,Vellore
OD319,Sudeep,2015-11-04,2015,November,11,4,Snacks,Cookies,668.98,0.24,410.02,1079,61.29032258064516,East,Viluppuram
OD320,Arvind,2015-11-04,2015,November,11,4,Food Grains,Organic Staples,698.36,0.16,328.64,1027,47.05882352941176,East,Krishnagiri
OD321,Alan,2015-11-04,2015,November,11,4,Fruits & Veggies,Fresh Vegetables,1168.8600000000001,0.28,602.14,1771,51.515151515151516,East,Dharmapuri
OD322,Sheeba,2015-11-04,2015,November,11,4,Oil & Masala,Spices,807.99,0.16,363.01,1171,44.927536231884055,East,Karur
OD323,Arvind,2015-09-19,2015,September,9,19,Bakery,Cakes,530.88,0.16,141.12,672,26.58227848101266,West,Pudukottai
OD324,Anu,2017-04-23,2017,April,4,23,Beverages,Health Drinks,619.04,0.21,228.96,848,36.986301369863014,West,Dindigul
OD325,Amrish,2017-04-23,2017,April,4,23,Fruits & Veggies,Fresh Vegetables,1163.6799999999998,0.21,914.32,2078,78.5714285714286,West,Pudukottai
OD326,Ravi,2018-11-03,2018,November,11,3,Food Grains,Rice,994,0.17,406,1400,40.845070422535215,South,Krishnagiri
OD327,Verma,2017-08-30,2017,August,8,30,Fruits & Veggies,Fresh Vegetables,718.2,0.22,226.8,945,31.57894736842105,East,Cumbum
OD328,Arutra,2017-08-30,2017,August,8,30,Beverages,Health Drinks,507.4,0.22,82.6,590,16.279069767441857,East,Vellore
OD329,Malik,2017-08-30,2017,August,8,30,Beverages,Health Drinks,1266.4,0.3,316.6,1583,25,East,Dharmapuri
OD330,Vidya,2017-08-30,2017,August,8,30,Beverages,Health Drinks,1288.56,0.15,245.44,1534,19.04761904761905,East,Pudukottai
OD331,Krithika,2017-08-30,2017,August,8,30,Snacks,Noodles,1642.41,0.12,490.59,2133,29.87012987012987,East,Karur
OD332,Shree,2017-04-25,2017,April,4,25,Fruits & Veggies,Organic Fruits,1273.23,0.19,747.77,2021,58.730158730158735,East,Trichy
OD333,Shree,2017-04-25,2017,April,4,25,Beverages,Health Drinks,1660.75,0.17,164.25,1825,9.89010989010989,East,Salem
OD334,Akash,2017-04-25,2017,April,4,25,Bakery,Breads & Buns,1420.3,0.35,608.7,2029,42.85714285714286,East,Nagercoil
OD335,Verma,2016-09-01,2016,September,9,1,Oil & Masala,Spices,785.9200000000001,0.25,442.08,1228,56.249999999999986,West,Perambalur
OD336,Yadav,2016-09-01,2016,September,9,1,Food Grains,Rice,1290.8600000000001,0.24,210.14,1501,16.279069767441857,West,Perambalur
OD337,Alan,2016-09-01,2016,September,9,1,Fruits & Veggies,Organic Vegetables,678.28,0.26,415.72,1094,61.29032258064516,West,Nagercoil
OD338,Hussain,2015-07-12,2015,July,7,12,Bakery,Cakes,1072.89,0.2,106.11,1179,9.89010989010989,West,Dharmapuri
OD339,Suresh,2015-07-12,2015,July,7,12,Food Grains,Atta & Flour,710.01,0.29,416.99,1127,58.730158730158735,West,Viluppuram
OD340,Willams,2016-06-22,2016,June,6,22,Bakery,Biscuits,366.61,0.26,234.39,601,63.93442622950819,West,Namakkal
OD341,Hussain,2015-04-13,2015,April,4,13,Oil & Masala,Edible Oil & Ghee,1136.99,0.21,560.01,1697,49.25373134328358,East,Chennai
OD342,Sundar,2015-04-13,2015,April,4,13,Beverages,Soft Drinks,1592.2,0.35,502.8,2095,31.57894736842105,East,Ooty
OD343,Harish,2015-04-13,2015,April,4,13,"Eggs, Meat & Fish",Chicken,916.92,0.24,215.08,1132,23.45679012345679,East,Salem
OD344,Suresh,2015-04-13,2015,April,4,13,Fruits & Veggies,Organic Vegetables,920.99,0.35,640.01,1561,69.49152542372882,East,Nagercoil
OD345,Vinne,2016-12-20,2016,December,12,20,"Eggs, Meat & Fish",Chicken,940.88,0.1,297.12,1238,31.57894736842105,Central,Coimbatore
OD346,Willams,2018-06-15,2018,June,6,15,Bakery,Breads & Buns,1902.56,0.32,165.44,2068,8.695652173913043,West,Tenkasi
OD347,Suresh,2018-07-08,2018,July,7,8,Fruits & Veggies,Organic Vegetables,756.8399999999999,0.21,356.16,1113,47.058823529411775,East,Pudukottai
OD348,Roshan,2018-07-08,2018,July,7,8,Food Grains,Rice,1336.88,0.1,629.12,1966,47.05882352941176,East,Theni
OD349,Haseena,2018-07-08,2018,July,7,8,"Eggs, Meat & Fish",Chicken,1453.8400000000001,0.13,684.16,2138,47.05882352941176,East,Madurai
OD350,Sabeela,2017-09-01,2017,September,9,1,Food Grains,Atta & Flour,909.54,0.17,68.46,978,7.526881720430108,East,Bodi
OD351,Willams,2017-09-01,2017,September,9,1,Fruits & Veggies,Fresh Vegetables,1329.24,0.26,684.76,2014,51.515151515151516,East,Karur
OD352,Shah,2017-09-01,2017,September,9,1,Bakery,Breads & Buns,457.95,0.21,187.05,645,40.845070422535215,East,Viluppuram
OD353,Krithika,2017-09-01,2017,September,9,1,Food Grains,Rice,1513.8600000000001,0.12,680.14,2194,44.927536231884055,East,Karur
OD354,Vidya,2017-09-01,2017,September,9,1,Beverages,Health Drinks,1181.8,0.17,62.2,1244,5.2631578947368425,East,Ooty
OD355,Surya,2017-04-08,2017,April,4,8,Bakery,Biscuits,453.23,0.35,289.77,743,63.93442622950819,East,Kanyakumari
OD356,Yadav,2017-04-08,2017,April,4,8,Fruits & Veggies,Fresh Vegetables,1880.24,0.21,593.76,2474,31.57894736842105,East,Ramanadhapuram
OD357,Malik,2017-04-08,2017,April,4,8,Snacks,Cookies,1419.3,0.2,74.7,1494,5.2631578947368425,East,Trichy
OD358,Vidya,2017-04-08,2017,April,4,8,Oil & Masala,Spices,845.28,0.19,328.72,1174,38.88888888888889,East,Coimbatore
OD359,Sabeela,2017-04-23,2017,April,4,23,Fruits & Veggies,Organic Vegetables,626.5799999999999,0.35,435.42,1062,69.49152542372883,South,Virudhunagar
OD360,Ridhesh,2018-03-08,2018,March,3,8,Fruits & Veggies,Organic Vegetables,1768.69,0.13,528.31,2297,29.870129870129862,South,Pudukottai
OD361,Amrish,2018-03-08,2018,March,3,8,Snacks,Noodles,505.8,0.13,56.2,562,11.111111111111112,South,Namakkal
OD362,Veena,2018-09-25,2018,September,9,25,"Eggs, Meat & Fish",Eggs,1393.3200000000002,0.13,655.68,2049,47.058823529411754,East,Perambalur
OD363,Veronica,2018-09-25,2018,September,9,25,"Eggs, Meat & Fish",Eggs,444.6,0.22,125.4,570,28.205128205128204,East,Kanyakumari
OD364,Krithika,2018-09-25,2018,September,9,25,"Eggs, Meat & Fish",Mutton,902.28,0.35,333.72,1236,36.986301369863014,East,Karur
OD365,Haseena,2018-09-25,2018,September,9,25,Beverages,Health Drinks,609.3299999999999,0.32,459.67,1069,75.43859649122808,East,Bodi
OD366,Roshan,2015-09-24,2015,September,9,24,Bakery,Cakes,1323.28,0.27,622.72,1946,47.05882352941177,West,Namakkal
OD367,Yusuf,2017-10-21,2017,October,10,21,Snacks,Noodles,398.65,0.11,196.35,595,49.25373134328358,East,Dindigul
